代碼,公司名稱,英文名稱,市場,產業,上市日期,網站,主要產品
"6862","三集瑞-KY","San Ji Rui Electronics","上市","電子零組件業","2024/10/23","https://www.trio.com.tw","Electronic Components; Connectors; Cable Products; Electronic Parts; Interconnect Solutions; Component Manufacturing"
"6863","永道-KY","Wing Tao","上市","通信網路業","2023/03/21","https://www.arizontw.com","通信網路; 網路設備; 通訊產品"
"6865","偉康科技","Weltrend Semiconductor","上櫃","數位雲端","2023/01/11","https://www.webcomm.com.tw","Mixed-Signal ICs; Digital ICs; Analog ICs; Power Supply ICs; Motor Control ICs; Image Processing ICs; Application Specific ICs; Semiconductor Solutions"
"6869","雲豹能源","Yun Bao Energy","上市","綠能環保","2024/06/19","https://www.jv-holding.com","Green Energy; Renewable Energy; Solar Energy; Energy Solutions; Energy Systems; Sustainable Energy"
"6870","騰雲","Teng Yun","上櫃","數位雲端","2023/09/14","https://www.turn2cloud.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6872","浩宇生醫","","上櫃","生技醫療業","2025/03/07","https://navifus.com","專業生技醫療公司,主要從事新藥研發及臨床試驗,專注於抗癌藥物、免疫調節劑及罕見疾病治療藥物開發。"
"6873","泓德能源","Hong Te","上市","綠能環保","2024/09/26","https://www.hdrenewables.com","綠能; 太陽能; 再生能源"
"6874","倍力","Bei Li","上櫃","資訊服務業","2022/12/14","https://www.mpinfo.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6875","國邑*","","上櫃","生技醫療業","2024/03/26","https://www.pharmosa.com.tw","專業生技製藥公司,主要從事學名藥及原料藥生產,產品包括心血管藥物、抗生素及慢性病用藥,並提供藥品代工服務。"
"6877","鏵友益","Hua You Yi","上櫃","其他電子業","2023/06/16","https://www.hyetech.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6881","潤德","Ruentex","上櫃","其他業","2024/05/21","https://rd.ruentex.com.tw","紡織品; 布料; 成衣"
"6884","海柏特","Hai Bo Te Technology","上櫃","資訊服務業","2025/12/17","https://www.hsnservice.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6885","全福生技","","上市","生技醫療業","2024/12/16","https://www.brimbiotech.com","專業生技保健食品公司,主要產品為保健食品、營養補充品及機能性食品,專注於益生菌、酵素及植物萃取物產品開發。"
"6887","寶綠特-KY","Bao Lu Te","上市","綠能環保","2025/03/10","https://bo-re-tech.group","環保; 綠能; 廢棄物處理"
"6890","來億-KY","來億 Co., Ltd.","上市","運動休閒","2024/06/12","https://www.laiyih.com","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"6894","衛司特","Wei Si Teer","上櫃","綠能環保","2023/11/29","https://www.recotech.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6895","宏碩系統","","上櫃","半導體業","2023/08/22","https://www.wavepower.com.tw","專業半導體測試系統整合商,主要提供測試程式開發、測試系統整合及自動化測試解決方案服務。"
"6899","創為精密","Createk Precision","上櫃","光電業","2024/04/08","https://www.amtouch.com.tw","精密光學元件; 光學鏡頭; 光學模組; 光學檢測設備; 光學設計"
"6901","鑽石投資","Diamond Investment","上市","其他業","2023/09/19","https://www.diamondbiofund.com/tc/index.htm","Investment Services; Financial Services; Asset Management; Investment Management; Financial Solutions; Investment Consulting"
"6902","GOGOLOOK","","上市","數位雲端","2025/05/16","https://www.gogolook.com","專業數位雲端公司,主要從事相關產品製造及服務,業務涵蓋多個應用領域。"
"6903","巨漢","Ju Han","上櫃","其他電子業","2024/06/12","https://www.jiuhan.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6904","伯鑫","伯鑫 Co., Ltd.","上櫃","其他業","2023/12/05","https://www.proxene.com.tw","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"6906","現觀科","Xian Guan Ke","上市","數位雲端","2024/01/15","https://www.ghtinc.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6909","創控","","上市","半導體業","2025/05/21","https://www.tricorntech.com","專業IC設計公司,主要產品為微控制器、電源管理IC及物聯網晶片,應用於智慧家居、工業控制及消費性電子產品。"
"6910","德鴻","德鴻 Co., Ltd.","上櫃","數位雲端","2025/12/11","https://www.grandsys.com/tw","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"6913","鴻呈","Hong Chiang Technology","上櫃","電子零組件業","2024/10/01","no website","Food Delivery Robots; Sushi Conveyor Belts; Food Conveyor Belts; Restaurant Robots; Tablet Ordering Systems; Self-ordering Kiosks; Sushi Train Systems; Rail Food Delivery Systems"
"6914","阜爾運通","Fu Er Yun Tong","上市","其他業","2024/05/03","https://www.pss-group.com","Logistics Services; Transportation; Warehousing; Supply Chain; Distribution Services; Logistics Solutions"
"6916","華凌","華凌 Co., Ltd.","上市","光電業","2023/12/05","https://www.winstar.com.tw","光電元件; LED產品; 顯示器; 光學元件; 光電設備; 光電應用"
"6918","愛派司","","上市","生技醫療業","2025/06/10","https://www.aplusbio.com","專業生技醫療公司,主要從事新藥研發及臨床試驗,專注於抗癌藥物、免疫調節劑及罕見疾病治療藥物開發。"
"6919","康霈*","","上市","生技醫療業","2024/10/02","https://www.caliway.com.tw","專業生技醫療公司,主要從事醫療器材及診斷試劑研發,產品包括體外診斷試劑、醫療檢測設備及生物科技相關產品。"
"6922","宸曜","宸曜 Co., Ltd.","上櫃","電腦及週邊設備業","2023/11/09","https://www.neousys-tech.com","電腦週邊; 電子產品; 硬體設備; 電腦配件; 週邊設備; 電子零件"
"6923","中台","Chung Tai","上市","綠能環保","2024/09/25","https://www.chinalab.com.tw","環保; 綠能; 廢棄物處理"
"6925","意藍","E-Land","上櫃","數位雲端","2025/05/28","https://www.eland.com.tw","大數據; 數據分析; 雲端服務"
"6928","攸泰科技","You Tai Ke Ji Technology","上市","電腦及週邊設備業","2024/05/16","https://www.ubiqconn.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6929","佑全","","上櫃","生技醫療業","2024/03/28","https://www.yourchance.com.tw","專業連鎖藥局公司,主要從事藥品零售及健康照護服務,提供處方藥、保健食品及醫療器材銷售,專注於社區藥局經營。"
"6931","青松健康","","上市","生技醫療業","2025/01/15","https://www.qingsong.com.tw","專業健康照護公司,主要從事長期照護服務、健康管理及醫療照護產品,專注於銀髮族健康照護及居家醫療服務。"
"6933","AMAX-KY","","上市","電腦及週邊設備業","2023/11/08","https://www.amax.tw","專業電腦週邊設備製造商,主要產品為電腦零組件、週邊設備及系統整合方案,應用於個人電腦、伺服器及工作站系統。"
"6936","永鴻生技","","上市","生技醫療業","2025/04/28","https://www.vetnostrum.com","專業生技醫療公司,主要從事醫療器材及診斷試劑研發製造,產品包括體外診斷試劑、醫療檢測設備及生物科技相關產品。"
"6937","天虹","","上市","半導體業","2023/12/12","https://www.skytech.com.tw","專業半導體封裝基板製造商,主要產品為BT基板、ABF載板及高階封裝基板,應用於高階處理器及網通晶片封裝。"
"6944","兆聯實業","Zhao Lian Shi Ye Industry","上市","綠能環保","2025/05/28","https://www.megaunion-tw.com","Industrial Products; Manufacturing; Industrial Solutions; Industrial Equipment; Manufacturing Systems; Industrial Services"
"6952","大武山","Da Wu Shan Industrial","上市","其他業","2024/06/13","https://www.dawushan.com.tw","Industrial Products; Manufacturing Services; Industrial Solutions; Component Supply; Material Distribution; Industrial Services"
"6953","家碩","","上櫃","半導體業","2024/05/13","https://www.gdauto.com.tw","專業半導體封裝材料供應商,主要產品為導線架、封裝基板及散熱材料,應用於IC封裝及模組組裝。"
"6957","裕慶-KY","Yu Ching","上市","其他業","2024/06/25","https://www.hzfixtures.com","貿易; 進出口; 商業服務"
"6958","日盛台駿","JS Tai Chun","上市","其他業","2024/08/20","https://www.inftfinance.com","投資; 資產管理; 金融服務"
"6961","旅天下","旅天下 Co., Ltd.","上櫃","觀光餐旅","2026/01/22","https://www.gounitravel.com","餐飲服務; 觀光旅遊; 飯店服務; 餐飲管理; 旅遊服務; 休閒娛樂"
"6962","奕力-KY","","上市","半導體業","2024/11/26","https://www.ilitekholding.com","專業觸控IC設計公司,主要產品為電容式觸控晶片、觸控顯示整合IC及指紋辨識晶片,應用於智慧型手機及平板電腦。"
"6965","中傑-KY","Zhong Jie-KY","上市","運動休閒","2025/03/07","https://www.chungjye.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"6967","汎瑋材料","","上櫃","電子零組件業","2024/09/25","https://www.trans-sun.com.tw","專業電子材料製造商，提供高品質電子材料及零組件，應用於半導體、電子製造等產業。"
"6968","萬達寵物","Wanta Pet","上櫃","居家生活","2024/08/14","https://www.wonderpet.asia","寵物食品; 寵物用品; 寵物零食; 寵物保健品; 寵物玩具; 寵物清潔用品"
"6971","惠民實業","Hui Min Industry","上櫃","綠能環保","2025/10/02","no website","Environmental Services; Waste Management; Environmental Solutions; Recycling Services; Environmental Technology; Green Solutions"
"6982","大井泵浦","Da Jing Beng Pu Pump","上櫃","電機機械","2024/12/18","https://www.walruspump.com","Pump Products; Industrial Pumps; Pump Systems; Pump Manufacturing; Pump Solutions; Industrial Equipment"
"6994","富威電力","Fu Wei Power","上市","綠能環保","2025/01/15","https://www.fwp.com.tw","太陽能發電; 綠色能源; 再生能源; 電力系統; 能源開發; 電力服務"
"6996","力領科技","","上櫃","半導體業","2024/12/10","https://www.forcelead.com.tw","專業半導體測試介面供應商,主要產品為探針卡、測試插座及晶圓測試治具,提供客製化測試解決方案。"
"6997","博弘","Bo Hong Cloud","上櫃","數位雲端","2024/12/16","https://www.nextlink.cloud","Cloud Services; Digital Solutions; IT Services; Cloud Computing; Digital Platform; Cloud Management"
"7402","邑錡","Yi Qi Optoelectronics","上櫃","光電業","2015/12/29","https://brinno.com","LED Components; Optical Products; LED Lighting; Optoelectronic Devices; Display Components; LED Solutions"
"7547","碩網","Shuo Wang","上櫃","數位雲端","2025/07/29","https://www.intumit.com","Network Services; Internet Services; Digital Services; Network Solutions; Internet Technology; Digital Solutions"
"7556","意德士","","上櫃","半導體業","2020/10/30","https://www.yeedex.com.tw","專業半導體設備零組件供應商,主要產品為精密機械零件、真空腔體零件及自動化設備零組件,服務半導體設備產業。"
"7584","樂意","Le Yi Technology","上櫃","文化創意業","2024/07/25","https://www.mangot5.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"7642","昶瑞機電","昶瑞機電 Co., Ltd.","上櫃","電機機械","2025/05/22","no website","電機設備; 機械設備; 工業機械; 電機產品; 機械零件; 電機系統"
"7703","銳澤","Rui Ze","上櫃","其他電子業","2024/11/13","https://www.rayzher.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"7704","明遠精密","","上櫃","半導體業","2024/12/16","https://www.finesse-tech.com","專業精密機械零件製造商,主要產品為半導體設備零件、真空腔體零件及精密加工件,服務半導體設備產業。"
"7705","三商餐飲","Mercuries & Associates","上市","觀光餐旅","2024/11/26","https://www.mfb.com.tw","Restaurant Services; Food Services; Dining Services; Catering; Restaurant Management; Food & Beverage"
"7708","全家餐飲","Family Restaurant","上櫃","觀光餐旅","2024/11/15","https://www.familygourmet.com.tw","餐飲; 連鎖餐廳; 餐飲服務"
"7709","榮田","Rong Tian","上櫃","電機機械","2025/02/25","https://www.honorseiki.com","電機設備; 工業機械; 自動化設備; 機電產品"
"7711","永擎","ASMedia Technology","上市","電腦及週邊設備業","2025/11/19","https://www.asrockrack.com","USB Controllers; USB4 Controllers; PCIe Bridge ICs; SATA Controllers; USB Hubs; Type-C Solutions"
"7712","博盛半導體","","上櫃","半導體業","2024/12/26","https://www.potens-semi.com","專業半導體封裝測試廠,提供IC封裝、測試及成品組裝服務,主要應用於通訊、消費性電子及車用電子產品。"
"7713","威力德生醫","","上櫃","生技醫療業","2025/02/24","https://www.weleader.com.tw","生技醫療公司,專注於新藥研發及醫療技術開發,主要領域包括癌症治療、免疫療法及精準醫療相關產品與服務。"
"7714","創泓科技","Chuang Hong Ke Ji Technology","上櫃","數位雲端","2025/01/15","https://www.uniforce.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"7715","裕山","Yu Shan Energy","上櫃","綠能環保","2025/01/15","https://www.yseec.com","太陽能發電系統; 綠能工程; 太陽能電站; 再生能源設備; 能源管理; 電站維運"
"7716","昱臺國際","Yu Tai International","上櫃","航運業","2025/10/28","https://www.itigroup.com.tw","航運服務; 物流; 貨運"
"7717","萊德光電-KY","萊德光電 Co., Ltd.","上櫃","通信網路業","2025/11/17","https://www.lightel-ky.com","網路設備; 通訊產品; 網路系統; 通訊模組; 網路通訊; 通訊設備"
"7718","友鋮","You Cheng Steel","上櫃","鋼鐵工業","2025/03/18","https://www.spec.com.tw","Steel Products; Steel Processing; Metal Products; Steel Distribution; Industrial Steel; Steel Materials"
"7721","微程式","微程式 Co., Ltd.","上市","數位雲端","2025/07/29","https://www.program.com.tw","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"7722","LINEPAY","","上市","數位雲端","2024/12/05","https://pay.line.me/portal/tw/main","專業數位雲端公司,主要從事相關產品製造及服務,業務涵蓋多個應用領域。"
"7723","築間","Jhujian","上櫃","觀光餐旅","2025/04/30","https://www.jhujian.com.tw","火鍋餐飲; 連鎖餐廳; 餐飲服務; 鍋物料理; 餐飲管理; 品牌經營"
"7728","光焱科技","Guang Yan Technology","上櫃","其他電子業","2025/03/06","https://enlitechnology.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"7732","金興精密","Jin Xing Precision","上市","汽車工業","2025/01/14","https://www.kingshing.com","Precision Parts; Mechanical Components; Precision Manufacturing; Industrial Parts; Precision Solutions; Component Manufacturing"
"7734","印能科技","","上櫃","半導體業","2025/02/26","https://www.ableprint.com.tw","專業半導體設備及材料供應商,主要產品為製程化學品、清洗設備及環保處理系統,服務晶圓廠及封測廠。"
"7736","虎山","Hu Shan","上市","汽車工業","2025/03/18","https://www.huhandle.com","汽車零組件; 汽車配件; 機械零件"
"7738","東聯互動","東聯互動 Co., Ltd.","上櫃","數位雲端","2025/10/16","https://www.eui.money","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"7743","金利食安","Jin Li Food Safety","上櫃","食品工業","2025/05/20","https://www.kfs-foodtech.com","Food Safety Services; Food Testing; Quality Control; Food Inspection; Safety Consulting; Food Analysis"
"7744","崴寶","Wai Bao Technology","上櫃","電子零組件業","2025/11/27","https://wnbtech.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"7747","昕奇雲端","Xin Qi Cloud","上櫃","數位雲端","2025/07/11","https://www.grandtechcloud.com","Cloud Services; Digital Solutions; Cloud Computing; IT Services; Cloud Platform; Digital Transformation"
"7749","意騰-KY","","上市","半導體業","2025/06/13","https://www.intelli-go.com","專業半導體通路商,主要代理銷售影像感測器、顯示驅動IC及電源管理晶片,提供技術支援及設計服務。"
"7750","新代","Syntec (Xin Dai)","上市","電機機械","2025/09/17","https://www.syntecclub.com","CNC Controllers; Motion Control; Industrial Automation; Control Systems; Automation Solutions; CNC Technology"
"7751","竑騰","","上櫃","半導體業","2025/08/26","https://www.hta.com.tw","專業半導體設備零組件供應商,主要產品為精密陶瓷零件、石英製品及真空系統零件,應用於半導體製程設備。"
"7753","星亞","星亞 Co., Ltd.","上櫃","光電業","2025/08/11","https://www.en.savc-vision.com","光電元件; LED產品; 顯示器; 光學元件; 光電設備; 光電應用"
"7757","金色三麥","Sunmai (Jin Se San Mai)","上櫃","觀光餐旅","2025/10/20","https://www.lebledor.com","Restaurant Services; Food Services; Catering; Dining Services; Food & Beverage; Hospitality Services"
"7765","中華資安","Chung Hua Information Security","上市","數位雲端","2025/09/08","https://www.chtsecurity.com","Cybersecurity; Information Security; Security Solutions; IT Security; Security Services; Security Management"
"7767","仁大資訊","Ren Da Zi Xun Information","上櫃","資訊服務業","2025/12/10","https://www.hpicorp.com.tw","IT Services; Information Services; Digital Solutions; Technology Services; System Integration; Digital Transformation"
"7769","鴻勁","","上市","半導體業","2025/11/27","https://www.honprec.com","專業半導體封裝基板製造商,主要產品為BT基板、ABF載板及高階封裝基板,應用於高階處理器及網通晶片封裝。"
"7770","君曜","","上櫃","半導體業","2025/12/10","https://www.zeitecsemi.com","專業半導體設備零組件供應商,主要產品為精密機械零件、真空腔體零件及製程設備零組件,服務半導體設備產業。"
"7777","能率亞洲","Neng Lv Ya Zhou Asia","上櫃","其他業","2025/12/22","https://www.abicoasia.com.tw","Energy Solutions; Energy Systems; Power Generation; Energy Technology; Energy Services; Power Solutions"
"7780","大研生醫*","Daiken","上市","食品工業","2026/01/19","https://certifications.nutrasource.ca/certified-products/brand?id=DABI","保健食品; 營養品; 生技產品"
"7782","光速火箭","Guang Su Huo Jian","上櫃","居家生活","2025/10/28","https://www.speeding-rocket.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"7786","東方風能","東方風能 Co., Ltd.","上市","綠能環保","2025/11/18","https://www.dfo.com.tw","綠色能源; 環保設備; 再生能源; 節能產品; 環保科技; 能源管理"
"7788","松川精密","","上市","電子零組件業","2025/10/16","https://www.songchuan.com.tw","專業精密零組件製造商,主要產品為精密機械零件、電子零組件及模具,應用於電子產品及精密機械設備。"
"7791","皇家可口","Royal Food","上市","食品工業","2025/10/28","https://luckyroyal.com.tw","食品; 飲料; 食品加工; 食品原料"
"7795","長廣","Chang Kuang","上市","電子零組件業","2026/01/16","https://www.eternal-epm.com","電子零組件; 電子材料; 電子產品"
"7799","禾榮科","","上市","生技醫療業","2025/09/15","https://www.heron-neutron.com","專業生技製藥公司,主要從事學名藥及原料藥生產,產品包括心血管藥物、抗生素及慢性病用藥,並提供藥品代工服務。"
"7805","威聯通","QNAP Systems","上櫃","數位雲端","2025/12/22","https://www.qnap.com","NAS Storage; Network Attached Storage; Cloud Storage; Surveillance Systems; Network Video Recorders; Storage Solutions"
"7810","捷創科技","","上櫃","半導體業","2025/12/23","https://www.jtron-tech.com","專業半導體設備零組件供應商,主要產品為精密機械零件、真空腔體零件及製程設備零組件,服務半導體設備產業。"
"8011","台通","Tai Tong","上市","通信網路業","2011/09/19","https://www.ttcc.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8016","矽創","","上市","半導體業","2003/12/25","https://www.sitronix.com.tw/en/index/","專業顯示驅動IC設計公司,主要產品為小尺寸LCD驅動IC、OLED驅動IC及觸控顯示整合晶片,應用於穿戴裝置及物聯網。"
"8021","尖點","Jian Dian Electronics","上市","其他電子業","2008/01/21","https://www.topoint.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8024","佑華","","上櫃","半導體業","2006/09/25","https://www.ealpha.com.tw","專業自動化系統整合商,主要產品為無塵室自動化設備、物料搬運系統及智慧倉儲系統,服務半導體及面板產業。"
"8027","鈦昇","Tai Sheng","上櫃","電機機械","2015/06/09","https://www.enr.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8028","昇陽半導體","","上市","半導體業","2018/07/10","https://www.psi.com.tw","專業功率半導體元件製造商,主要產品為MOSFET、IGBT及功率二極體,應用於電源供應器、馬達驅動及新能源車領域。"
"8032","光菱","Guang Ling Distribution","上櫃","電子通路業","2003/10/02","https://www.koryo.com.tw","Electronic Distribution; Component Distribution; Electronic Parts; Distribution Services; Supply Chain; Electronic Components"
"8033","雷虎","Thunder Tiger","上市","其他業","2007/06/21","https://www.thundertiger.com","遙控模型; 無人機; 遙控飛機; 遙控車; 遙控船; 模型引擎; 航拍無人機; 教育用無人機; 工業用無人機; 模型零配件"
"8034","榮群","Rong Qun Communication","上櫃","通信網路業","2004/05/06","https://www.opnet.com.tw","Communication Equipment; Network Devices; Telecom Products; Networking Solutions; Communication Systems; Telecom Equipment"
"8038","長園科","Chang Yuan Ke Technology","上櫃","電子零組件業","2013/11/21","https://www.caec.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8039","台虹","","上市","電子零組件業","2009/12/17","https://www.taiflex.com.tw","專業印刷電路板製造商,主要產品為多層板、HDI板及高階PCB,應用於通訊設備、電腦及消費性電子產品。"
"8040","九暘","","上櫃","半導體業","2007/04/30","https://www.icplus.com.tw","專業電子零組件通路商,主要代理銷售半導體元件、連接器及電源模組,提供技術支援及供應鏈管理服務。"
"8042","金山電","Jin Shan Electric","上櫃","電子零組件業","2004/03/22","https://www.chinsan.com","Electric Products; Electrical Equipment; Power Systems; Electrical Solutions; Electric Components; Power Equipment"
"8043","蜜望實","","上櫃","電子零組件業","2003/10/24","https://www.threehhh.com.tw","專業電子零組件供應商，提供各類電子元件及相關產品，服務於電子製造產業。"
"8044","網家","PChome (Wang Jia)","上櫃","數位雲端","2005/01/24","https://www.pchome.com.tw","E-commerce Services; Online Shopping; Retail Services; Digital Commerce; Shopping Platform; Retail Solutions"
"8045","達運光電","達運光電 Co., Ltd.","上市","通信網路業","2024/12/11","https://www.twoway.com.tw","網路設備; 通訊產品; 網路系統; 通訊模組; 網路通訊; 通訊設備"
"8046","南電","Nan Ya PCB Corporation","上市","電子零組件業","2006/04/07","https://www.nanyapcb.com.tw","Multilayer PCB; HDI Boards; IC Substrates; Flexible PCB; High-Frequency PCB; Automotive PCB"
"8047","星雲","Nebula","上櫃","其他電子業","2004/02/09","https://www.gccworld.com","電子產品; 電子零組件; 電子材料"
"8048","德勝","De Sheng Technology","上櫃","通信網路業","2009/09/08","https://www.rubytech.com.tw","Communication Equipment; Network Devices; Telecom Products; Networking Solutions; Communication Systems; Telecom Equipment"
"8049","晶采","Crystal Wise","上櫃","光電業","2004/02/02","https://www.ampire.com.tw","光電元件; LED; 顯示器"
"8050","廣積","Aaeon (Guang Ji)","上櫃","電腦及週邊設備業","2003/10/24","https://www.ibase.com.tw","Industrial Computers; Embedded Systems; Computer Solutions; Industrial PC; System Integration; Computer Manufacturing"
"8054","安國","","上櫃","半導體業","2004/11/08","https://www.alcormicro.com","專業儲存控制IC設計公司,主要產品為記憶卡控制晶片、USB隨身碟控制IC及讀卡機控制晶片,應用於各類儲存裝置。"
"8059","凱碩","Kai Shuo Technology","上櫃","通信網路業","2010/03/16","https://www.castlenet.com.tw","Communication Equipment; Network Products; Telecom Solutions; Communication Systems; Network Infrastructure; Telecom Equipment"
"8064","東捷","Dong Jie Optoelectronics","上櫃","光電業","2006/09/25","https://www.contrel.com.tw","LED Components; Optical Products; LED Lighting; Optoelectronic Devices; Display Components; LED Solutions"
"8066","來思達","來思達 Co., Ltd.","上櫃","居家生活","2004/12/24","https://www.lifestyle-global.com","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"8067","志旭","Zhi Xu Electronics","上櫃","電子通路業","2004/04/23","https://www.gish-int.com","Electronic Distribution; Component Distribution; Electronic Parts; Distribution Services; Supply Chain; Electronic Components"
"8068","全達","Quan Da Electronics","上櫃","電子通路業","2004/03/25","https://www.chander.com.tw","Electronic Components; Connectors; Cable Products; Electronic Parts; Interconnect Solutions; Component Manufacturing"
"8069","元太","E Ink Holdings","上櫃","光電業","2004/03/30","https://www.eink.com","電子紙顯示器; 電子紙模組; 電子書閱讀器顯示屏; 電子標籤; 智慧卡顯示器; 電子紙看板"
"8070","長華*","Chang Hwa","上市","電子通路業","2007/12/31","https://www.cwei.com.tw","電子通路; 電子零組件; 電子產品"
"8071","能率網通","Neng Lv Wang Tong Network","上櫃","電子零組件業","2003/12/29","https://www.fstdisc.com.tw","Network Services; Internet Services; Digital Services; Network Solutions; Internet Technology; Digital Solutions"
"8072","陞泰","Sheng Tai Brassware","上市","電子通路業","2005/08/19","https://www.avtech.com.tw","Plumbing Fittings; Faucets; Bathroom Accessories; Copper Fittings; Stainless Steel Fittings; Brass Products; Sanitary Ware; Plumbing Hardware"
"8074","鉅橡","Ju Xiang Electronics","上櫃","電子零組件業","2004/01/27","https://www.aurona.com.tw","Electronic Components; Rubber Products; Electronic Parts; Component Manufacturing; Rubber Materials; Electronic Solutions"
"8076","伍豐","伍豐 Co., Ltd.","上櫃","電腦及週邊設備業","2003/12/15","https://www.fecpos.com","電腦週邊; 電子產品; 硬體設備; 電腦配件; 週邊設備; 電子零件"
"8077","洛碁","Green Hotel","上櫃","觀光餐旅","2004/12/06","https://www.greenworldhotels.com","Hotel Services; Accommodation; Hospitality Services; Tourism Services; Hotel Management; Travel Solutions"
"8080","泰霖","Tai Lin","上櫃","建材營造業","2021/04/07","https://www.ost.com.tw","建材; 營造; 工程"
"8081","致新","Genesys Logic","上市","半導體業","2008/12/30","https://www.gmt.com.tw","USB Controllers; Card Reader Controllers; PCIe Bridge ICs; USB Hubs; Redriver ICs; USB4 Solutions"
"8083","瑞穎","Rui Ying Machinery","上櫃","電機機械","2004/09/23","https://www.prohawk.com.tw","Machinery Equipment; Industrial Machinery; Machine Tools; Machinery Systems; Manufacturing Equipment; Machinery Solutions"
"8084","巨虹","Rainbow Technology","上櫃","電子通路業","2004/03/08","https://www.chiphope.com","電子零組件代理; 電子材料; 電子通路服務"
"8085","福華","Howard Hotels","上櫃","其他電子業","2004/03/01","https://www.fwd.com.tw","Hotel Services; Accommodation Services; Restaurant Services; Conference Facilities; Banquet Services; Hospitality Services; Hotel Management; Tourism Services"
"8086","宏捷科","","上櫃","半導體業","2009/06/01","https://www.awsc.com.tw","專業砷化鎵(GaAs)晶圓代工廠,主要提供射頻功率放大器、濾波器及化合物半導體晶圓製造服務,應用於5G通訊及衛星通訊。"
"8087","麗升能源","Li Sheng Energy","上櫃","綠能環保","2004/02/25","https://www.leadsun-green.com","太陽能發電; 綠色能源; 再生能源; 能源開發; 電力系統; 能源管理"
"8088","品安","","上櫃","半導體業","2004/02/27","https://www.panram.com.tw","專業半導體通路商,主要代理銷售微控制器、記憶體IC及電源管理晶片,提供技術支援及供應鏈管理服務。"
"8089","康全電訊","Kang Quan Dian Xun Telecom","上櫃","通信網路業","2020/09/23","https://www.comtrend.com","Telecommunications; Network Services; Telecom Solutions; Communication Services; Network Technology; Telecom Systems"
"8091","翔名","","上櫃","半導體業","2004/06/24","https://www.feedback.com.tw","專業半導體通路商,主要代理銷售被動元件、主動元件及連接器,提供技術支援及供應鏈管理服務。"
"8092","建暐","建暐 Co., Ltd.","上櫃","其他電子業","2004/02/02","https://www.chienwei.com","電子產品; 電子製造; 電子設備; 電子系統; 電子應用; 電子服務"
"8093","保銳","","上櫃","電子零組件業","2004/12/31","https://www.enermax.com.tw","專業電源供應器製造商,主要產品為電腦電源供應器、散熱風扇及機殼,應用於電腦及伺服器系統。"
"8096","擎亞","Qing Ya Distribution","上櫃","電子通路業","2004/07/15","https://www.coasiaelec.com","Electronic Distribution; Component Distribution; Electronic Parts; Distribution Services; Supply Chain; Electronic Components"
"8097","常珵","Chang Cheng","上櫃","通信網路業","2004/03/01","https://www.atwtechnology.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
